time,load_shortfall_3h
2018-04-06 03:00:00,6693.6436
2018-04-06 06:00:00,5624.5405
2018-04-06 09:00:00,10859.236
2018-04-06 12:00:00,9517.162
2018-04-06 15:00:00,8817.07
2018-04-06 18:00:00,8683.66
2018-04-06 21:00:00,10367.313
2018-04-07 00:00:00,14091.857
2018-04-07 03:00:00,9816.355
2018-04-07 06:00:00,7663.948
2018-04-07 09:00:00,10347.329
2018-04-07 12:00:00,12349.92
2018-04-07 15:00:00,11993.154
2018-04-07 18:00:00,10969.813
2018-04-07 21:00:00,17130.174
2018-04-08 00:00:00,13099.32
2018-04-08 03:00:00,10338.224
2018-04-08 06:00:00,7866.0684
2018-04-08 09:00:00,11575.409
2018-04-08 12:00:00,10139.899
2018-04-08 15:00:00,8752.158
2018-04-08 18:00:00,7983.041
2018-04-08 21:00:00,7831.8525
2018-04-09 00:00:00,13115.703
2018-04-09 03:00:00,10191.644
2018-04-09 06:00:00,10172.737
2018-04-09 09:00:00,12245.25
2018-04-09 12:00:00,14100.6
2018-04-09 15:00:00,14821.707
2018-04-09 18:00:00,12441.898
2018-04-09 21:00:00,15149.707
2018-04-10 00:00:00,12132.661
2018-04-10 03:00:00,11056.621
2018-04-10 06:00:00,10574.629
2018-04-10 09:00:00,12980.768
2018-04-10 12:00:00,13448.78
2018-04-10 15:00:00,14889.213
2018-04-10 18:00:00,13583.77
2018-04-10 21:00:00,14904.465
2018-04-11 00:00:00,15183.001
2018-04-11 03:00:00,10567.97
2018-04-11 06:00:00,10268.285
2018-04-11 09:00:00,11469.1
2018-04-11 12:00:00,12385.993
2018-04-11 15:00:00,15089.103
2018-04-11 18:00:00,15838.596
2018-04-11 21:00:00,12126.163
2018-04-12 00:00:00,10750.872
2018-04-12 03:00:00,7847.8794
2018-04-12 06:00:00,7979.8286
2018-04-12 09:00:00,12184.537
2018-04-12 12:00:00,13197.906
2018-04-12 15:00:00,10210.284
2018-04-12 18:00:00,10838.053
2018-04-12 21:00:00,14808.275
2018-04-13 00:00:00,10741.804
2018-04-13 03:00:00,4153.469
2018-04-13 06:00:00,4098.9404
2018-04-13 09:00:00,7595.2344
2018-04-13 12:00:00,7015.5044
2018-04-13 15:00:00,5255.1025
2018-04-13 18:00:00,10796.643
2018-04-13 21:00:00,10475.786
2018-04-14 00:00:00,11084.608
2018-04-14 03:00:00,9306.131
2018-04-14 06:00:00,6203.929
2018-04-14 09:00:00,8697.429
2018-04-14 12:00:00,12088.851
2018-04-14 15:00:00,8669.124
2018-04-14 18:00:00,6665.4316
2018-04-14 21:00:00,9463.943
2018-04-15 00:00:00,11151.82
2018-04-15 03:00:00,7128.47
2018-04-15 06:00:00,3655.7063
2018-04-15 09:00:00,5224.1025
2018-04-15 12:00:00,3422.8193
2018-04-15 15:00:00,2273.574
2018-04-15 18:00:00,-844.2669
2018-04-15 21:00:00,4412.689
2018-04-16 00:00:00,4378.4326
2018-04-16 03:00:00,3840.9937
2018-04-16 06:00:00,-510.71884
2018-04-16 09:00:00,5068.886
2018-04-16 12:00:00,49.255466
2018-04-16 15:00:00,3172.233
2018-04-16 18:00:00,5610.529
2018-04-16 21:00:00,5988.3833
2018-04-17 00:00:00,9287.223
2018-04-17 03:00:00,6639.513
2018-04-17 06:00:00,4923.9717
2018-04-17 09:00:00,7146.118
2018-04-17 12:00:00,10041.064
2018-04-17 15:00:00,6638.3223
2018-04-17 18:00:00,4182.8164
2018-04-17 21:00:00,7487.475
2018-04-18 00:00:00,11196.065
2018-04-18 03:00:00,6652.218
2018-04-18 06:00:00,5294.485
2018-04-18 09:00:00,6026.216
2018-04-18 12:00:00,7566.4526
2018-04-18 15:00:00,7683.9863
2018-04-18 18:00:00,6783.2085
2018-04-18 21:00:00,6483.713
2018-04-19 00:00:00,8121.2246
2018-04-19 03:00:00,6717.0103
2018-04-19 06:00:00,5289.867
2018-04-19 09:00:00,7992.252
2018-04-19 12:00:00,8336.062
2018-04-19 15:00:00,7283.9136
2018-04-19 18:00:00,4019.3884
2018-04-19 21:00:00,6118.4907
2018-04-20 00:00:00,6450.448
2018-04-20 03:00:00,5801.6133
2018-04-20 06:00:00,3542.4346
2018-04-20 09:00:00,4464.187
2018-04-20 12:00:00,6402.577
2018-04-20 15:00:00,6811.1997
2018-04-20 18:00:00,4667.0723
2018-04-20 21:00:00,7231.633
2018-04-21 00:00:00,8201.209
2018-04-21 03:00:00,2600.312
2018-04-21 06:00:00,3118.17
2018-04-21 09:00:00,5536.7427
2018-04-21 12:00:00,7548.107
2018-04-21 15:00:00,5947.8433
2018-04-21 18:00:00,7665.9985
2018-04-21 21:00:00,6952.5054
2018-04-22 00:00:00,8498.654
2018-04-22 03:00:00,4706.8813
2018-04-22 06:00:00,3789.1902
2018-04-22 09:00:00,7488.146
2018-04-22 12:00:00,7723.836
2018-04-22 15:00:00,4906.3096
2018-04-22 18:00:00,6518.915
2018-04-22 21:00:00,4646.9272
2018-04-23 00:00:00,8862.543
2018-04-23 03:00:00,4615.5396
2018-04-23 06:00:00,5499.4233
2018-04-23 09:00:00,4810.8823
2018-04-23 12:00:00,8492.189
2018-04-23 15:00:00,7866.1978
2018-04-23 18:00:00,6340.3164
2018-04-23 21:00:00,8059.7646
2018-04-24 00:00:00,11710.361
2018-04-24 03:00:00,5558.796
2018-04-24 06:00:00,3530.8862
2018-04-24 09:00:00,4651.701
2018-04-24 12:00:00,5024.5454
2018-04-24 15:00:00,5051.575
2018-04-24 18:00:00,5864.074
2018-04-24 21:00:00,8215.215
2018-04-25 00:00:00,8639.386
2018-04-25 03:00:00,2208.223
2018-04-25 06:00:00,4447.0684
2018-04-25 09:00:00,7253.039
2018-04-25 12:00:00,3406.2947
2018-04-25 15:00:00,6820.584
2018-04-25 18:00:00,6525.872
2018-04-25 21:00:00,5219.966
2018-04-26 00:00:00,6585.01
2018-04-26 03:00:00,5920.498
2018-04-26 06:00:00,5823.9517
2018-04-26 09:00:00,9275.403
2018-04-26 12:00:00,8086.479
2018-04-26 15:00:00,6280.9106
2018-04-26 18:00:00,6992.927
2018-04-26 21:00:00,7549.548
2018-04-27 00:00:00,10590.989
2018-04-27 03:00:00,7099.3438
2018-04-27 06:00:00,7262.5938
2018-04-27 09:00:00,7188.47
2018-04-27 12:00:00,5582.5454
2018-04-27 15:00:00,3565.798
2018-04-27 18:00:00,5124.173
2018-04-27 21:00:00,5001.7085
2018-04-28 00:00:00,7561.8745
2018-04-28 03:00:00,7530.387
2018-04-28 06:00:00,4862.4717
2018-04-28 09:00:00,7481.7065
2018-04-28 12:00:00,5197.3003
2018-04-28 15:00:00,6195.187
2018-04-28 18:00:00,5152.7437
2018-04-28 21:00:00,7146.426
2018-04-29 00:00:00,10817.54
2018-04-29 03:00:00,3326.805
2018-04-29 06:00:00,736.56335
2018-04-29 09:00:00,1672.3126
2018-04-29 12:00:00,2029.1852
2018-04-29 15:00:00,65.41488
2018-04-29 18:00:00,-560.7382
2018-04-29 21:00:00,2206.9885
2018-04-30 00:00:00,5682.3413
2018-04-30 03:00:00,2612.9548
2018-04-30 06:00:00,-790.9038
2018-04-30 09:00:00,4262.239
2018-04-30 12:00:00,6832.409
2018-04-30 15:00:00,2296.8872
2018-04-30 18:00:00,1470.8198
2018-04-30 21:00:00,1818.4634
2018-05-01 00:00:00,4973.1265
2018-05-01 03:00:00,2249.472
2018-05-01 06:00:00,-1764.9746
2018-05-01 09:00:00,4131.436
2018-05-01 12:00:00,3457.224
2018-05-01 15:00:00,7962.163
2018-05-01 18:00:00,6176.3325
2018-05-01 21:00:00,9644.606
2018-05-02 00:00:00,12129.285
2018-05-02 03:00:00,6544.859
2018-05-02 06:00:00,2533.986
2018-05-02 09:00:00,8344.548
2018-05-02 12:00:00,10397.215
2018-05-02 15:00:00,8537.817
2018-05-02 18:00:00,6749.886
2018-05-02 21:00:00,10083.421
2018-05-03 00:00:00,4461.277
2018-05-03 03:00:00,4240.6953
2018-05-03 06:00:00,1800.112
2018-05-03 09:00:00,2150.6133
2018-05-03 12:00:00,3696.8223
2018-05-03 15:00:00,4782.1455
2018-05-03 18:00:00,3113.9746
2018-05-03 21:00:00,5215.8315
2018-05-04 00:00:00,6979.415
2018-05-04 03:00:00,1540.4891
2018-05-04 06:00:00,2453.1458
2018-05-04 09:00:00,3680.4602
2018-05-04 12:00:00,3057.4392
2018-05-04 15:00:00,1629.7875
2018-05-04 18:00:00,2980.6323
2018-05-04 21:00:00,5145.4116
2018-05-05 00:00:00,8034.139
2018-05-05 03:00:00,5325.1567
2018-05-05 06:00:00,2823.7046
2018-05-05 09:00:00,7785.1035
2018-05-05 12:00:00,7351.777
2018-05-05 15:00:00,6895.189
2018-05-05 18:00:00,6752.093
2018-05-05 21:00:00,5196.79
2018-05-06 00:00:00,12191.626
2018-05-06 03:00:00,10330.1875
2018-05-06 06:00:00,7999.998
2018-05-06 09:00:00,9922.096
2018-05-06 12:00:00,11263.048
2018-05-06 15:00:00,11625.129
2018-05-06 18:00:00,10505.71
2018-05-06 21:00:00,10389.941
2018-05-07 00:00:00,12447.495
2018-05-07 03:00:00,8394.182
2018-05-07 06:00:00,6744.764
2018-05-07 09:00:00,10131.114
2018-05-07 12:00:00,11040.948
2018-05-07 15:00:00,11687.989
2018-05-07 18:00:00,11897.098
2018-05-07 21:00:00,9231.555
2018-05-08 00:00:00,13561.504
2018-05-08 03:00:00,10593.089
2018-05-08 06:00:00,8276.378
2018-05-08 09:00:00,12453.831
2018-05-08 12:00:00,14778.211
2018-05-08 15:00:00,9368.274
2018-05-08 18:00:00,13633.0
2018-05-08 21:00:00,12941.059
2018-05-09 00:00:00,13694.37
2018-05-09 03:00:00,10468.309
2018-05-09 06:00:00,9941.163
2018-05-09 09:00:00,9174.763
2018-05-09 12:00:00,13152.244
2018-05-09 15:00:00,12728.084
2018-05-09 18:00:00,13740.788
2018-05-09 21:00:00,10927.828
2018-05-10 00:00:00,12747.249
2018-05-10 03:00:00,10285.299
2018-05-10 06:00:00,7038.1445
2018-05-10 09:00:00,10154.724
2018-05-10 12:00:00,13564.676
2018-05-10 15:00:00,12477.952
2018-05-10 18:00:00,12884.467
2018-05-10 21:00:00,10673.896
2018-05-11 00:00:00,14304.688
2018-05-11 03:00:00,9084.654
2018-05-11 06:00:00,8199.491
2018-05-11 09:00:00,10866.198
2018-05-11 12:00:00,10742.178
2018-05-11 15:00:00,12761.763
2018-05-11 18:00:00,11746.853
2018-05-11 21:00:00,13810.529
2018-05-12 00:00:00,13272.715
2018-05-12 03:00:00,11417.235
2018-05-12 06:00:00,7738.8325
2018-05-12 09:00:00,7978.187
2018-05-12 12:00:00,13095.984
2018-05-12 15:00:00,13022.341
2018-05-12 18:00:00,11468.181
2018-05-12 21:00:00,9906.213
2018-05-13 00:00:00,10108.194
2018-05-13 03:00:00,1954.4016
2018-05-13 06:00:00,-159.42055
2018-05-13 09:00:00,3684.6685
2018-05-13 12:00:00,5145.794
2018-05-13 15:00:00,1336.1045
2018-05-13 18:00:00,2433.9448
2018-05-13 21:00:00,7823.3213
2018-05-14 00:00:00,6600.969
2018-05-14 03:00:00,4475.619
2018-05-14 06:00:00,1195.4976
2018-05-14 09:00:00,5997.4995
2018-05-14 12:00:00,5676.6123
2018-05-14 15:00:00,6011.2134
2018-05-14 18:00:00,5487.017
2018-05-14 21:00:00,5512.7563
2018-05-15 00:00:00,9604.119
2018-05-15 03:00:00,5250.9673
2018-05-15 06:00:00,4368.4746
2018-05-15 09:00:00,4322.262
2018-05-15 12:00:00,5073.2793
2018-05-15 15:00:00,5011.4443
2018-05-15 18:00:00,6535.162
2018-05-15 21:00:00,8831.0625
2018-05-16 00:00:00,9381.334
2018-05-16 03:00:00,4606.922
2018-05-16 06:00:00,5217.3555
2018-05-16 09:00:00,4489.387
2018-05-16 12:00:00,4695.734
2018-05-16 15:00:00,4485.8267
2018-05-16 18:00:00,8178.6436
2018-05-16 21:00:00,7342.112
2018-05-17 00:00:00,10933.81
2018-05-17 03:00:00,8052.9478
2018-05-17 06:00:00,6787.5635
2018-05-17 09:00:00,8690.486
2018-05-17 12:00:00,10155.128
2018-05-17 15:00:00,3880.84
2018-05-17 18:00:00,5091.851
2018-05-17 21:00:00,7908.652
2018-05-18 00:00:00,12090.011
2018-05-18 03:00:00,5720.286
2018-05-18 06:00:00,5829.2007
2018-05-18 09:00:00,9176.74
2018-05-18 12:00:00,7761.7075
2018-05-18 15:00:00,5772.2188
2018-05-18 18:00:00,7025.2266
2018-05-18 21:00:00,9425.327
2018-05-19 00:00:00,10321.224
2018-05-19 03:00:00,6640.1733
2018-05-19 06:00:00,6242.226
2018-05-19 09:00:00,7672.6206
2018-05-19 12:00:00,8015.917
2018-05-19 15:00:00,6632.046
2018-05-19 18:00:00,8119.3066
2018-05-19 21:00:00,6652.8237
2018-05-20 00:00:00,10933.206
2018-05-20 03:00:00,4937.936
2018-05-20 06:00:00,7168.4443
2018-05-20 09:00:00,8078.261
2018-05-20 12:00:00,9624.839
2018-05-20 15:00:00,7819.9404
2018-05-20 18:00:00,10242.51
2018-05-20 21:00:00,8027.952
2018-05-21 00:00:00,12320.349
2018-05-21 03:00:00,7513.4272
2018-05-21 06:00:00,5940.294
2018-05-21 09:00:00,10811.623
2018-05-21 12:00:00,8673.209
2018-05-21 15:00:00,7569.103
2018-05-21 18:00:00,7686.7515
2018-05-21 21:00:00,11762.443
2018-05-22 00:00:00,13130.157
2018-05-22 03:00:00,7491.277
2018-05-22 06:00:00,7932.7188
2018-05-22 09:00:00,10566.165
2018-05-22 12:00:00,7989.69
2018-05-22 15:00:00,8583.67
2018-05-22 18:00:00,8534.003
2018-05-22 21:00:00,5687.3516
2018-05-23 00:00:00,10297.628
2018-05-23 03:00:00,6698.0415
2018-05-23 06:00:00,5765.2783
2018-05-23 09:00:00,9962.677
2018-05-23 12:00:00,8930.274
2018-05-23 15:00:00,5506.976
2018-05-23 18:00:00,6593.217
2018-05-23 21:00:00,7430.8545
2018-05-24 00:00:00,8645.85
2018-05-24 03:00:00,6073.997
2018-05-24 06:00:00,6069.818
2018-05-24 09:00:00,8121.6665
2018-05-24 12:00:00,6183.31
2018-05-24 15:00:00,7236.446
2018-05-24 18:00:00,4381.7173
2018-05-24 21:00:00,6788.668
2018-05-25 00:00:00,7037.759
2018-05-25 03:00:00,6189.4536
2018-05-25 06:00:00,3786.7183
2018-05-25 09:00:00,7114.2026
2018-05-25 12:00:00,13741.445
2018-05-25 15:00:00,9478.91
2018-05-25 18:00:00,9255.48
2018-05-25 21:00:00,13023.412
2018-05-26 00:00:00,11965.938
2018-05-26 03:00:00,8456.773
2018-05-26 06:00:00,7147.424
2018-05-26 09:00:00,8309.525
2018-05-26 12:00:00,8314.911
2018-05-26 15:00:00,7618.6763
2018-05-26 18:00:00,10097.917
2018-05-26 21:00:00,11514.112
2018-05-27 00:00:00,13217.538
2018-05-27 03:00:00,7442.001
2018-05-27 06:00:00,7246.8433
2018-05-27 09:00:00,12923.364
2018-05-27 12:00:00,9020.192
2018-05-27 15:00:00,9458.003
2018-05-27 18:00:00,6228.7783
2018-05-27 21:00:00,7021.7554
2018-05-28 00:00:00,11580.669
2018-05-28 03:00:00,6924.022
2018-05-28 06:00:00,4790.9595
2018-05-28 09:00:00,6378.326
2018-05-28 12:00:00,8490.514
2018-05-28 15:00:00,11996.886
2018-05-28 18:00:00,9162.714
2018-05-28 21:00:00,11872.227
2018-05-29 00:00:00,12725.561
2018-05-29 03:00:00,9099.092
2018-05-29 06:00:00,5545.147
2018-05-29 09:00:00,12309.864
2018-05-29 12:00:00,8439.396
2018-05-29 15:00:00,8109.669
2018-05-29 18:00:00,11311.628
2018-05-29 21:00:00,11159.759
2018-05-30 00:00:00,11400.184
2018-05-30 03:00:00,7422.5703
2018-05-30 06:00:00,6082.9243
2018-05-30 09:00:00,9031.139
2018-05-30 12:00:00,9699.235
2018-05-30 15:00:00,2967.3914
2018-05-30 18:00:00,3690.38
2018-05-30 21:00:00,9142.756
2018-05-31 00:00:00,11192.649
2018-05-31 03:00:00,7044.5767
2018-05-31 06:00:00,6710.9375
2018-05-31 09:00:00,9834.62
2018-05-31 12:00:00,8821.7295
2018-05-31 15:00:00,7040.8027
2018-05-31 18:00:00,10203.127
2018-05-31 21:00:00,8335.093
2018-06-01 00:00:00,12598.86
2018-06-01 03:00:00,1987.6333
2018-06-01 06:00:00,-148.31221
2018-06-01 09:00:00,6663.0513
2018-06-01 12:00:00,6135.6797
2018-06-01 15:00:00,7673.773
2018-06-01 18:00:00,5760.3086
2018-06-01 21:00:00,10959.026
2018-06-02 00:00:00,4354.5244
2018-06-02 03:00:00,2387.7698
2018-06-02 06:00:00,-1305.3895
2018-06-02 09:00:00,5958.3193
2018-06-02 12:00:00,7997.862
2018-06-02 15:00:00,7635.1816
2018-06-02 18:00:00,7199.7993
2018-06-02 21:00:00,7298.1426
2018-06-03 00:00:00,4804.276
2018-06-03 03:00:00,2996.5474
2018-06-03 06:00:00,1134.97
2018-06-03 09:00:00,6709.0366
2018-06-03 12:00:00,3649.0337
2018-06-03 15:00:00,3078.53
2018-06-03 18:00:00,7393.7207
2018-06-03 21:00:00,7092.226
2018-06-04 00:00:00,6775.1304
2018-06-04 03:00:00,2282.3472
2018-06-04 06:00:00,1992.0499
2018-06-04 09:00:00,5798.9414
2018-06-04 12:00:00,6047.3516
2018-06-04 15:00:00,5010.204
2018-06-04 18:00:00,3035.2654
2018-06-04 21:00:00,4574.025
2018-06-05 00:00:00,7579.5356
2018-06-05 03:00:00,6078.6934
2018-06-05 06:00:00,4611.114
2018-06-05 09:00:00,9029.135
2018-06-05 12:00:00,8560.705
2018-06-05 15:00:00,5874.0107
2018-06-05 18:00:00,5054.5503
2018-06-05 21:00:00,6761.5327
2018-06-06 00:00:00,10799.707
2018-06-06 03:00:00,10513.427
2018-06-06 06:00:00,9754.75
2018-06-06 09:00:00,12550.636
2018-06-06 12:00:00,12457.09
2018-06-06 15:00:00,12007.972
2018-06-06 18:00:00,11298.294
2018-06-06 21:00:00,14141.629
2018-06-07 00:00:00,14077.126
2018-06-07 03:00:00,9016.955
2018-06-07 06:00:00,9194.405
2018-06-07 09:00:00,11261.889
2018-06-07 12:00:00,10512.42
2018-06-07 15:00:00,13054.254
2018-06-07 18:00:00,9421.363
2018-06-07 21:00:00,11612.885
2018-06-08 00:00:00,12276.85
2018-06-08 03:00:00,7769.584
2018-06-08 06:00:00,8736.13
2018-06-08 09:00:00,9902.796
2018-06-08 12:00:00,12094.625
2018-06-08 15:00:00,9256.779
2018-06-08 18:00:00,9624.5205
2018-06-08 21:00:00,15095.879
2018-06-09 00:00:00,14848.353
2018-06-09 03:00:00,9025.666
2018-06-09 06:00:00,10868.45
2018-06-09 09:00:00,10316.597
2018-06-09 12:00:00,12637.985
2018-06-09 15:00:00,11750.254
2018-06-09 18:00:00,11169.107
2018-06-09 21:00:00,12823.99
2018-06-10 00:00:00,12958.621
2018-06-10 03:00:00,10331.236
2018-06-10 06:00:00,9801.157
2018-06-10 09:00:00,13118.382
2018-06-10 12:00:00,14171.372
2018-06-10 15:00:00,11170.227
2018-06-10 18:00:00,11114.044
2018-06-10 21:00:00,14619.389
2018-06-11 00:00:00,14152.713
2018-06-11 03:00:00,11068.563
2018-06-11 06:00:00,10990.957
2018-06-11 09:00:00,9782.435
2018-06-11 12:00:00,12656.102
2018-06-11 15:00:00,12835.929
2018-06-11 18:00:00,9028.998
2018-06-11 21:00:00,14139.869
2018-06-12 00:00:00,10938.506
2018-06-12 03:00:00,13810.065
2018-06-12 06:00:00,7592.4443
2018-06-12 09:00:00,12348.883
2018-06-12 12:00:00,10592.265
2018-06-12 15:00:00,12431.748
2018-06-12 18:00:00,12172.595
2018-06-12 21:00:00,14450.248
2018-06-13 00:00:00,11789.641
2018-06-13 03:00:00,6869.9263
2018-06-13 06:00:00,6468.1997
2018-06-13 09:00:00,7899.986
2018-06-13 12:00:00,9233.172
2018-06-13 15:00:00,8430.903
2018-06-13 18:00:00,10328.777
2018-06-13 21:00:00,10585.331
2018-06-14 00:00:00,10746.678
2018-06-14 03:00:00,7520.6763
2018-06-14 06:00:00,6649.0884
2018-06-14 09:00:00,10688.519
2018-06-14 12:00:00,10475.645
2018-06-14 15:00:00,10399.215
2018-06-14 18:00:00,10249.428
2018-06-14 21:00:00,10510.292
2018-06-15 00:00:00,12463.467
2018-06-15 03:00:00,8964.98
2018-06-15 06:00:00,8333.035
2018-06-15 09:00:00,10580.081
2018-06-15 12:00:00,11609.57
2018-06-15 15:00:00,10856.9
2018-06-15 18:00:00,12107.64
2018-06-15 21:00:00,8491.748
2018-06-16 00:00:00,12484.968
2018-06-16 03:00:00,7895.2256
2018-06-16 06:00:00,5839.073
2018-06-16 09:00:00,9504.427
2018-06-16 12:00:00,10942.333
2018-06-16 15:00:00,11729.702
2018-06-16 18:00:00,11339.698
2018-06-16 21:00:00,12399.803
2018-06-17 00:00:00,11671.989
2018-06-17 03:00:00,8826.926
2018-06-17 06:00:00,3931.323
2018-06-17 09:00:00,9745.22
2018-06-17 12:00:00,11157.138
2018-06-17 15:00:00,11074.243
2018-06-17 18:00:00,10335.82
2018-06-17 21:00:00,10663.023
2018-06-18 00:00:00,12945.307
2018-06-18 03:00:00,9312.983
2018-06-18 06:00:00,6623.442
2018-06-18 09:00:00,7928.1704
2018-06-18 12:00:00,8883.5
2018-06-18 15:00:00,11951.829
2018-06-18 18:00:00,8905.769
2018-06-18 21:00:00,10590.04
2018-06-19 00:00:00,10270.053
2018-06-19 03:00:00,5517.643
2018-06-19 06:00:00,5634.4375
2018-06-19 09:00:00,9079.37
2018-06-19 12:00:00,10114.865
2018-06-19 15:00:00,9764.727
2018-06-19 18:00:00,8518.478
2018-06-19 21:00:00,10926.307
2018-06-20 00:00:00,12304.023
2018-06-20 03:00:00,9175.165
2018-06-20 06:00:00,9628.419
2018-06-20 09:00:00,10726.066
2018-06-20 12:00:00,10531.007
2018-06-20 15:00:00,11210.805
2018-06-20 18:00:00,12378.754
2018-06-20 21:00:00,15049.342
2018-06-21 00:00:00,14594.376
2018-06-21 03:00:00,8656.97
2018-06-21 06:00:00,7520.208
2018-06-21 09:00:00,11126.38
2018-06-21 12:00:00,10137.942
2018-06-21 15:00:00,11720.255
2018-06-21 18:00:00,12063.354
2018-06-21 21:00:00,14779.095
2018-06-22 00:00:00,15585.552
2018-06-22 03:00:00,11140.666
2018-06-22 06:00:00,10076.989
2018-06-22 09:00:00,12989.977
2018-06-22 12:00:00,11986.086
2018-06-22 15:00:00,11625.441
2018-06-22 18:00:00,12696.831
2018-06-22 21:00:00,15192.047
2018-06-23 00:00:00,11445.567
2018-06-23 03:00:00,7779.7676
2018-06-23 06:00:00,5749.2603
2018-06-23 09:00:00,10669.824
2018-06-23 12:00:00,10958.3545
2018-06-23 15:00:00,11928.851
2018-06-23 18:00:00,12575.835
2018-06-23 21:00:00,13730.295
2018-06-24 00:00:00,14761.809
2018-06-24 03:00:00,10643.367
2018-06-24 06:00:00,6822.287
2018-06-24 09:00:00,11286.825
2018-06-24 12:00:00,11924.1455
2018-06-24 15:00:00,11730.431
2018-06-24 18:00:00,10341.891
2018-06-24 21:00:00,15570.863
2018-06-25 00:00:00,13803.62
2018-06-25 03:00:00,9730.464
2018-06-25 06:00:00,8446.678
2018-06-25 09:00:00,13135.409
2018-06-25 12:00:00,12153.243
2018-06-25 15:00:00,15105.231
2018-06-25 18:00:00,13093.316
2018-06-25 21:00:00,14898.511
2018-06-26 00:00:00,14117.447
2018-06-26 03:00:00,11548.333
2018-06-26 06:00:00,10805.909
2018-06-26 09:00:00,12989.289
2018-06-26 12:00:00,12796.188
2018-06-26 15:00:00,12699.722
2018-06-26 18:00:00,12934.202
2018-06-26 21:00:00,15091.592
2018-06-27 00:00:00,15016.874
2018-06-27 03:00:00,11549.14
2018-06-27 06:00:00,9406.594
2018-06-27 09:00:00,11796.591
2018-06-27 12:00:00,12566.782
2018-06-27 15:00:00,15020.992
2018-06-27 18:00:00,12532.208
2018-06-27 21:00:00,11745.859
2018-06-28 00:00:00,16928.914
2018-06-28 03:00:00,13732.152
2018-06-28 06:00:00,13305.748
2018-06-28 09:00:00,13653.722
2018-06-28 12:00:00,11748.873
2018-06-28 15:00:00,14605.259
2018-06-28 18:00:00,14163.437
2018-06-28 21:00:00,14765.914
2018-06-29 00:00:00,14915.03
2018-06-29 03:00:00,12489.339
2018-06-29 06:00:00,9578.292
2018-06-29 09:00:00,11332.913
2018-06-29 12:00:00,11827.173
2018-06-29 15:00:00,12426.039
2018-06-29 18:00:00,12874.451
2018-06-29 21:00:00,11808.946
2018-06-30 00:00:00,13325.485
2018-06-30 03:00:00,8408.627
2018-06-30 06:00:00,7502.8755
2018-06-30 09:00:00,9440.11
2018-06-30 12:00:00,11160.571
2018-06-30 15:00:00,10495.028
2018-06-30 18:00:00,9813.115
2018-06-30 21:00:00,10780.866
2018-07-01 00:00:00,13767.731
2018-07-01 03:00:00,694.1073
2018-07-01 06:00:00,-2702.0093
2018-07-01 09:00:00,1968.0872
2018-07-01 12:00:00,4748.9375
2018-07-01 15:00:00,5768.3735
2018-07-01 18:00:00,4416.0615
2018-07-01 21:00:00,7295.1377
2018-07-02 00:00:00,5685.458
2018-07-02 03:00:00,3253.0806
2018-07-02 06:00:00,2957.3142
2018-07-02 09:00:00,5458.3174
2018-07-02 12:00:00,8993.964
2018-07-02 15:00:00,6478.4385
2018-07-02 18:00:00,6430.7217
2018-07-02 21:00:00,8045.3223
2018-07-03 00:00:00,10439.696
2018-07-03 03:00:00,3180.9353
2018-07-03 06:00:00,3135.54
2018-07-03 09:00:00,4244.0957
2018-07-03 12:00:00,5649.7827
2018-07-03 15:00:00,3039.9275
2018-07-03 18:00:00,7229.6387
2018-07-03 21:00:00,4021.2554
2018-07-04 00:00:00,7607.978
2018-07-04 03:00:00,5238.628
2018-07-04 06:00:00,2897.8718
2018-07-04 09:00:00,5841.666
2018-07-04 12:00:00,9315.475
2018-07-04 15:00:00,5725.5923
2018-07-04 18:00:00,2322.2112
2018-07-04 21:00:00,6435.7847
2018-07-05 00:00:00,10039.223
2018-07-05 03:00:00,6451.5786
2018-07-05 06:00:00,3075.631
2018-07-05 09:00:00,5643.2515
2018-07-05 12:00:00,6698.016
2018-07-05 15:00:00,5407.745
2018-07-05 18:00:00,6681.627
2018-07-05 21:00:00,9048.82
2018-07-06 00:00:00,11601.135
2018-07-06 03:00:00,9727.41
2018-07-06 06:00:00,10026.109
2018-07-06 09:00:00,10564.625
2018-07-06 12:00:00,11875.466
2018-07-06 15:00:00,11828.2705
2018-07-06 18:00:00,10885.31
2018-07-06 21:00:00,11282.317
2018-07-07 00:00:00,14619.352
2018-07-07 03:00:00,10526.831
2018-07-07 06:00:00,8145.4766
2018-07-07 09:00:00,13403.323
2018-07-07 12:00:00,12764.175
2018-07-07 15:00:00,12000.917
2018-07-07 18:00:00,13098.055
2018-07-07 21:00:00,15736.227
2018-07-08 00:00:00,12734.97
2018-07-08 03:00:00,9420.072
2018-07-08 06:00:00,6716.3364
2018-07-08 09:00:00,8491.33
2018-07-08 12:00:00,9524.448
2018-07-08 15:00:00,12995.9
2018-07-08 18:00:00,10110.999
2018-07-08 21:00:00,10193.738
2018-07-09 00:00:00,14011.098
2018-07-09 03:00:00,10734.348
2018-07-09 06:00:00,8685.376
2018-07-09 09:00:00,12231.733
2018-07-09 12:00:00,12149.961
2018-07-09 15:00:00,12756.393
2018-07-09 18:00:00,14492.665
2018-07-09 21:00:00,12172.321
2018-07-10 00:00:00,13104.284
2018-07-10 03:00:00,10736.63
2018-07-10 06:00:00,8570.748
2018-07-10 09:00:00,13753.717
2018-07-10 12:00:00,13519.4375
